cpu_utilization,memory_usage,disk_io,network_latency,process_count,thread_count,context_switches,cache_miss_rate,temperature,power_consumption,uptime,status
44.654045299134005,99.41514043561374,16.205196445630975,25.75743196515062,645,1290,419,0.16966578915322503,86.07869121111756,277.1037610848373,977.3978128954094,0
26.100241994719372,30.910199133161637,3.4424968316082616,9.946310364407983,253,506,1152,0.1904674409776395,82.258204002443,182.92359871041538,972.548915712354,0
16.387209896699865,66.15510172852495,41.761650058197226,187.9227622381096,276,552,473,0.022888674444902675,36.11577156472055,170.8772770418684,189.25345192101307,0
37.07344128334466,51.42892510516585,16.20617034959359,62.294168643349465,997,2991,470,0.10287338882541922,53.17463257612299,134.29898674139864,25.44501912017317,0
94.57642187168932,13.550675763042229,4.092156018075243,183.60595815540327,813,1626,1133,0.1404202846547415,54.38957320786113,83.55791825795944,198.59369358683003,0
35.704278541971746,11.302357735257853,4.664620060640394,55.25009874234661,866,1732,1908,0.16811372311684145,77.78225356712636,52.4019113913315,420.0446661902666,0
54.28510906561978,20.73057200360728,13.336181140648927,181.60562590793356,200,400,515,0.04099957280087867,85.93142099596464,219.2226897015059,368.05972527458937,0
71.7868010950419,68.41825664846934,9.722781413854786,180.88188151637158,296,888,1056,0.11768916283406337,54.42216647418782,66.3437630565067,474.1147437474569,0
39.54481222603293,61.0446779122053,38.94070577122739,184.81153295713187,867,3468,1238,0.04095513831855605,38.504527471959776,131.2594233377556,692.141938265593,0
97.31929785849127,59.80866050473547,16.76251828668469,99.73453441755456,66,264,183,0.15352539256698985,35.366509434127885,268.9087853808189,518.5503095846677,0
96.43249301950057,12.867108627543407,40.430093466951796,173.3233110729795,353,706,1716,0.06408104657210112,71.52473510908399,169.52100532655174,345.432583804511,0
28.919318103409594,52.237269672400636,9.518453893334486,190.20241333729672,938,3752,682,0.06107542407188871,62.36857943932825,270.8417272105062,676.0272547736511,0
52.23860805977662,93.21605360582757,25.151079797660106,65.59877143753872,563,2815,982,0.15626234817849377,88.63313242278045,65.37980547724544,334.8567952903923,0
33.58343943259312,45.7832682379582,34.71381954410331,84.35600673082845,246,1230,1179,0.1699814283803996,91.97932711205418,260.846851072488,353.30537598165284,0
32.05984696585942,66.24302228096107,32.94755183942689,144.12879727981306,495,2475,1952,0.07523390197034527,88.37374266099556,282.8712244228121,343.88980861614306,0
8.504259998680617,80.18368080608292,30.455341086583168,60.771604522936876,390,1950,970,0.10520947650542567,34.91618304267508,278.40593292347216,304.70324695641574,0
62.9086117280902,80.55327512276989,46.31625849462732,151.00805247361913,830,2490,399,0.14175750498539896,48.47714836653712,134.1299130035439,700.8076983287923,0
52.75450720674184,56.73520741557442,12.197732237630474,15.704536897493252,110,220,321,0.15158233137764485,45.522481921830135,73.77861766829733,175.80590482669803,0
9.890481368748988,87.21567508621027,25.192241018643163,105.17617847341991,316,948,1033,0.1563224213167577,34.46310646758023,278.7681661908224,774.5781677346339,0
31.471414102478086,45.224028402737225,44.31563495354803,25.340383332665297,146,438,1739,0.08417367353574572,89.68771503438373,89.33981474425622,922.6479523524405,0
91.2852591668321,89.98238933063185,4.816794514162694,59.371371810898616,332,664,332,0.11190495362492353,88.16109374101475,186.50045522919513,277.004360742291,1
27.75837961336238,31.620444975599078,3.738525144400687,52.466453104807925,296,888,277,0.030813951974880023,55.399865504201784,151.8636520822222,704.3744757504774,0
18.765012848666196,35.219476629151394,12.43181209035628,167.94748263897054,84,168,173,0.1902248155842233,92.31614741784793,289.4637342817744,604.3752960828359,0
51.49801222636849,14.780856177910099,32.01803975736291,39.50993382583329,835,2505,1411,0.14326901785692284,66.61746587838783,153.9851824602747,300.2290836788439,0
98.63679314050707,81.60236528880546,13.734101696040538,161.88113611166466,518,2072,988,0.0813549949943517,58.21205532117894,142.57761464821033,237.1295983920375,0
27.99525079359254,47.5349712609435,10.32175430663115,158.99810883567648,117,468,1469,0.08402634646820932,65.72725138623764,196.70087172110385,943.9156664979748,0
68.85287700355846,30.620495252025915,23.48131345255631,100.27772805588874,238,1190,152,0.0271919755167059,57.43361172745663,181.93765875314543,697.4142250879486,0
77.35386345622817,30.861124985492168,31.066305369701162,47.534807863629794,90,360,1555,0.09681540174320734,48.972669743100795,163.03195571995778,645.0144613566827,0
27.57556667927797,91.12599471063099,13.17932764382028,46.15237165128832,657,3285,564,0.1378745499187427,41.771639287825195,175.64740530762933,996.9468493086849,0
74.18055311812665,85.05249404149332,15.733868149463362,93.52000477605371,732,3660,868,0.19098536268465877,59.94063690611735,74.61187027731226,354.00489423407714,0
39.93939760832906,59.8177796821465,31.06440593576418,2.752992471309746,994,4970,1994,0.13304141306100958,64.5004928900722,283.7286977960099,229.54630106231937,0
65.06905390639005,65.4499720374149,47.34118267748318,106.73880016766186,956,2868,217,0.13363517910507172,83.40541127979304,112.5896859888758,330.4439583584952,0
65.18532252228499,52.68930134952619,34.06234464446632,190.60312562764403,116,232,317,0.159418643829006,60.769603730515364,192.53426574165314,170.97815513264493,0
55.89859498710206,45.249988859092795,39.362303035643436,31.786669490656706,996,3984,1665,0.10686296058530155,83.91176062191592,58.869583748667694,925.052387600361,0
13.577528155168789,92.39291930964983,18.97369464301797,115.09577867364509,357,714,1900,0.01610638797674884,92.05239306317434,123.91734375841382,697.1951368392829,0
84.35373708097761,21.305143316827184,14.340463609838837,192.3939590402469,168,672,719,0.17907292021982035,76.8966937105781,222.1754459237204,605.3451173526036,0
35.474106172314904,47.66021107446051,23.259119416928502,172.24390575882845,902,3608,900,0.08646956020202923,37.78144078404198,164.34095763524914,806.75604360614,0
22.719258487986153,41.01057171890878,40.54950860687201,170.22564315988672,732,2196,381,0.19708630204971841,59.98224575367724,232.5416089539823,516.3283444734692,0
8.873638447702572,54.83356482260335,23.358682447737234,164.54813614884162,235,940,1421,0.08721179532571406,85.68613244166038,88.8530342127413,191.57542385579387,0
61.134829602882974,51.186868709065756,42.48954503070319,62.495697605180936,119,238,813,0.13698355505488774,61.95673034011291,297.0172822885098,155.0980713364481,0
69.36861437501683,56.700057848597325,49.449827054061224,178.23274942209562,806,1612,1421,0.0973759692326568,82.6972997825564,161.43143420398923,523.1052498086901,0
6.575843748146335,22.592707950429467,4.52930662078648,188.32672989540103,974,3896,707,0.05415969866649857,80.4331504969709,184.6972442902886,805.659019230169,0
53.64884053843169,56.182735136194935,3.225097648101481,99.66269223650883,720,1440,1162,0.18684658841321947,40.389910572679696,114.395649808658,222.4344778483065,0
26.517098643804104,31.81769324984898,8.32989544275473,71.5596384046323,333,1665,1440,0.12916615325943723,51.41673858335265,134.78686498593066,705.2088182296224,0
66.29141508889774,26.589821408937212,19.834114110982966,83.43157410556537,668,1336,1883,0.09559912413369724,79.65421544594837,213.6470073422079,250.552897496923,0
21.564810755474188,15.83507969075721,7.421068248126188,67.50708192442185,995,4975,1426,0.037391821406519546,40.34656650904931,135.43171882625006,433.3908583512242,0
70.63908511973426,78.63873028805268,43.662559403319044,43.27126996288347,597,2985,1037,0.1998303436157035,57.48133094074545,229.6369825573732,62.09063302194967,0
41.73985789855105,48.4697728770904,2.134166300326126,124.071245580325,397,794,915,0.18007766506747688,38.928165089589065,121.46474302119385,503.7399785746897,0
93.98934892998977,66.39793149805826,16.473843100455305,112.95678036281926,964,4820,1875,0.09032916517021498,45.32076563221292,241.36471779879346,170.11283479975182,0
18.06448969386936,75.4834008974269,10.050036845216061,93.05442913681584,244,488,279,0.04257688870117188,48.56536745994965,218.7406815177,844.445670275785,0
37.40130334977456,71.13849987821982,46.645427177719085,20.073231950281524,829,1658,1284,0.015640454931073338,64.46723940582308,103.02510336111422,957.4215009253439,0
15.779984517855961,52.345064718071406,33.80456923961137,159.58169997649395,533,2132,1278,0.0388486805419088,89.27380006354772,62.508421734271664,84.78381626643952,0
92.84589373646347,44.91086760565568,45.68948256611735,35.81177898740705,637,1274,1280,0.11154153675821517,55.06125118578251,282.5530186768349,534.269626627355,0
88.3472385711932,43.836391867659735,48.644106805209276,23.79784663581358,329,658,1845,0.16500054569043826,85.24776710077845,108.79755817639102,704.4188859089933,0
29.504454632939783,67.60439172370508,25.357813940191093,124.99120770110653,882,3528,483,0.07906912406032508,75.18654927151347,194.29646833372425,66.27201762122476,0
67.698484373247,54.531491944768604,12.481636294353287,80.33022788630691,397,1191,966,0.09245644030838261,80.72948998519284,124.46329946649772,554.11798972637,0
82.63610901911551,86.42190231896595,10.492710523632875,12.901886595113565,641,1282,1746,0.09992166631051708,79.54340715274105,214.54969819804012,936.7607020369262,1
